player_id,player,position,team,input_season,target_season,predicted_opportunity_per_game,predicted_efficiency_per_opportunity,efficiency_qualified,predicted_value_per_game,value_sigma,value_interval_low,value_interval_high,efficiency_variance_share,uncertainty_driver,predicted_value_score,value_score_interval_low,value_score_interval_high,position_rank
00-0031484,Chris Manhertz,TE,NYG,2025,2026,-0.620770736525,0.254225393927,False,-0.157815685031,0.406494396536,-0.678128512597,0.362497142534,0.140581707391,role-driven,-0.817298108604,-1.3277459373,-0.306850279913,109
00-0035261,Tony Pollard,RB,TEN,2025,2026,12.8406783415,-0.115503427392,True,-1.48314235848,1.00873236816,-2.77431978972,-0.191964927242,0.717978374514,efficiency-driven,-0.827826345877,-1.89512676465,0.239474072894,125
00-0036133,James Proche,WR,TEN,2025,2026,-0.413482440034,0.403955164579,False,-0.167028367114,0.577746408029,-0.906543769392,0.572487035163,0.0272035523012,role-driven,-0.865035832091,-1.3707979788,-0.359273685387,206
00-0038643,Brayden Willis,TE,SF,2025,2026,-1.15254621346,0.27679661837,False,-0.3190208944,0.485498523644,-0.940459004664,0.302417215865,0.339716262785,role-driven,-0.975446908204,-1.58510270996,-0.365791106453,110
00-0033906,Alvin Kamara,RB,NO,2025,2026,14.52342809,-0.119068337542,True,-1.72928043809,1.11133750996,-3.15179245083,-0.306768425337,0.756717319958,efficiency-driven,-1.03128659006,-2.2071495119,0.144576331787,126
00-0033662,Cooper Rush,QB,BAL,2025,2026,27.6211386463,-0.127784763499,False,-3.52956066949,2.69398401428,-6.97786020777,-0.0812611312134,0.8898337347,efficiency-driven,-1.09980269963,-1.85252465511,-0.347080744144,59
00-0038400,Tanner McKee,QB,PHI,2025,2026,24.3875483099,-0.167387488659,False,-4.08217046613,2.4921775551,-7.27215773667,-0.8921831956,0.810576603346,efficiency-driven,-1.22043071414,-1.91676623534,-0.524095192939,60
00-0037013,Zach Wilson,QB,MIA,2025,2026,26.76776468,-0.166434135149,False,-4.45506976438,2.68911955551,-7.89714279544,-1.01299673333,0.838725271447,efficiency-driven,-1.30183010704,-2.05319289154,-0.550467322552,61
00-0033280,Christian McCaffrey,RB,SF,2025,2026,15.5610690177,-0.139432518534,True,-2.16971904421,1.2076384622,-3.71549627583,-0.62394181259,0.735685722412,efficiency-driven,-1.39535762893,-2.67311283648,-0.117602421379,127
00-0033949,Joshua Dobbs,QB,NE,2025,2026,29.1345920193,-0.178988211143,False,-5.21474850792,2.91396461302,-8.94462321258,-1.48487380326,0.846184516506,efficiency-driven,-1.46765876057,-2.28184515888,-0.653472362247,62
